=== Application started at 2026-06-08 11:19:54.211434 ===
[2026-06-11 16:30:29] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', scale already set: 0.0496031746031746 μm/px
[2026-06-11 16:30:29] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', preparing segmentation parameters...
[2026-06-11 16:30:29] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', parameters: INFLINEPX=118, width=2560, height=1920, threshold=0.5, apply_postprocessing=True
[2026-06-11 16:30:29] [INFO] SEGMENTATION | image='1-BSE-1k-T1.bmp', starting segmentationImage...
[2026-06-11 16:31:50] [ERROR] SEGMENTATION_ERROR | image='1-BSE-1k-T1.bmp', error=''bool' object is not callable', model='Bacillus'
[2026-06-11 16:31:50] [ERROR] SEGMENTATION_ERROR | image='1-BSE-1k-T1.bmp', failed after 80.87 seconds
[2026-06-11 16:31:50] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', segmentation_in_progress flag reset to False due to error
[2026-06-11 16:36:33] [INFO] IMAGE_UPLOAD | name='1-BSE-1k-T1.bmp', size=0x0, file_size=4.69MB
[2026-06-11 16:36:33] [DEBUG] SCALE_DETECTION | image='1-BSE-1k-T1.bmp', attempting auto-detection...
[2026-06-11 16:36:36] [INFO] SCALE_DETECTION | image='1-BSE-1k-T1.bmp', scale=0.0496031746031746, detected_text='50.0pm'
[2026-06-11 16:36:39] [INFO] SEGMENTATION_START | image='1-BSE-1k-T1.bmp', model='Bacillus', scale=0.0496031746031746
[2026-06-11 16:36:39] [DEBUG] SEGMENTATION | Apply postprocessing: True
[2026-06-11 16:36:39] [DEBUG] MEMORY_CLEANUP | image='1-BSE-1k-T1.bmp', starting memory cleanup
[2026-06-11 16:36:39] [DEBUG] MEMORY_CLEANUP | Streamlit cache cleared
[2026-06-11 16:36:39] [DEBUG] MEMORY_CLEANUP | CUDA not available, using CPU
[2026-06-11 16:36:39] [DEBUG] MEMORY_CLEANUP | Garbage collection completed
[2026-06-11 16:36:39] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', segmentation_in_progress flag set to True
[2026-06-11 16:36:39] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', checking model configuration...
[2026-06-11 16:36:39] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', model config loaded: 🦠 Bacillus
[2026-06-11 16:36:39] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', classes: ['bg', 'biofilm', 'intermediate', 'single']
[2026-06-11 16:36:39] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', checkpoint path: D:\Yandex.Disk\PROJECTS\bf-analyzer\model\bacillus.pth
[2026-06-11 16:36:39] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', checking scale detection...
[2026-06-11 16:36:39] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', scale already set: 0.0496031746031746 μm/px
[2026-06-11 16:36:39] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', preparing segmentation parameters...
[2026-06-11 16:36:39] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', parameters: INFLINEPX=118, width=2560, height=1920, threshold=0.5, apply_postprocessing=True
[2026-06-11 16:36:39] [INFO] SEGMENTATION | image='1-BSE-1k-T1.bmp', starting segmentationImage...
[2026-06-11 16:38:40] [INFO] SEGMENTATION | image='1-BSE-1k-T1.bmp', segmentationImage completed in 121.69 seconds
[2026-06-11 16:38:40] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', processed mask classes: ['biofilm', 'intermediate', 'single', 'bg']
[2026-06-11 16:38:40] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', class 'biofilm': 4 objects detected
[2026-06-11 16:38:41] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', class 'intermediate': 7 objects detected
[2026-06-11 16:38:41] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', class 'single': 54 objects detected
[2026-06-11 16:38:41] [INFO] SEGMENTATION | image='1-BSE-1k-T1.bmp', total objects detected: 65
[2026-06-11 16:38:41] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', saving segmentation results...
[2026-06-11 16:38:41] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', predictedObjects saved to state
[2026-06-11 16:38:41] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', preparing object information...
[2026-06-11 16:38:41] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', objects info prepared. Classes: ['biofilm', 'intermediate', 'single']
[2026-06-11 16:38:41] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', area statistics:
[2026-06-11 16:38:41] [DEBUG] SEGMENTATION |   - biofilm: min=31717, max=704394
[2026-06-11 16:38:41] [DEBUG] SEGMENTATION |   - intermediate: min=1835, max=3237
[2026-06-11 16:38:41] [DEBUG] SEGMENTATION |   - single: min=554, max=5274
[2026-06-11 16:38:41] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', updating statistics and applying filtration...
[2026-06-11 16:38:41] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', filtration applied successfully
[2026-06-11 16:38:41] [INFO] SEGMENTATION | image='1-BSE-1k-T1.bmp', objects after filtration: 65
[2026-06-11 16:38:41] [SUCCESS] SEGMENTATION_COMPLETE | image='1-BSE-1k-T1.bmp', objects=65, time=121.69s, model='Bacillus'
[2026-06-11 16:38:41] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', segmentation_in_progress flag set to False
[2026-06-11 16:38:41] [INFO] SEGMENTATION | image='1-BSE-1k-T1.bmp', total execution time: 121.69 seconds
[2026-06-11 16:38:42] [DEBUG] FILTRATION | image='1-BSE-1k-T1.bmp', updating filtration params from UI
[2026-06-11 16:38:42] [INFO] FILTRATION | image='1-BSE-1k-T1.bmp', filtration applied
[2026-06-11 16:38:43] [DEBUG] EXPORT_PREPARE | image='1-BSE-1k-T1.bmp', preparing CVAT backup...
[2026-06-11 16:38:44] [INFO] EXPORT | image='1-BSE-1k-T1.bmp', type='CVAT_backup', size=3999.88KB
[2026-06-11 16:38:44] [DEBUG] EXPORT_PREPARE | image='1-BSE-1k-T1.bmp', preparing Results zip...
[2026-06-11 16:38:49] [INFO] EXPORT | image='1-BSE-1k-T1.bmp', type='Results', size=4739.58KB
[2026-06-11 16:38:49] [INFO] EXPORT_PREPARE | image='1-BSE-1k-T1.bmp', export data ready
[2026-06-11 16:38:58] [DEBUG] EXPORT_PREPARE | image='1-BSE-1k-T1.bmp', preparing CVAT backup...
[2026-06-11 16:38:59] [INFO] EXPORT | image='1-BSE-1k-T1.bmp', type='CVAT_backup', size=3999.88KB
[2026-06-11 16:38:59] [DEBUG] EXPORT_PREPARE | image='1-BSE-1k-T1.bmp', preparing Results zip...
[2026-06-11 16:39:04] [INFO] EXPORT | image='1-BSE-1k-T1.bmp', type='Results', size=4739.58KB
[2026-06-11 16:39:04] [INFO] EXPORT_PREPARE | image='1-BSE-1k-T1.bmp', export data ready
[2026-06-11 16:39:04] [DEBUG] STATISTICS_UPDATE | image='1-BSE-1k-T1.bmp', calculating new statistics from predicted objects
[2026-06-11 16:39:04] [DEBUG] STATISTICS_UPDATE | image='1-BSE-1k-T1.bmp', applying filters to objects
[2026-06-11 16:39:04] [DEBUG] STATISTICS_UPDATE | image='1-BSE-1k-T1.bmp', filteredObjectsInfo reset
[2026-06-11 16:39:05] [DEBUG] FILTRATION | image='1-BSE-1k-T1.bmp', updating filtration params from UI
[2026-06-11 16:39:05] [INFO] FILTRATION | image='1-BSE-1k-T1.bmp', filtration applied
[2026-06-11 16:39:05] [DEBUG] EXPORT_PREPARE | image='1-BSE-1k-T1.bmp', preparing CVAT backup...
[2026-06-11 16:39:07] [INFO] EXPORT | image='1-BSE-1k-T1.bmp', type='CVAT_backup', size=3999.88KB
[2026-06-11 16:39:07] [DEBUG] EXPORT_PREPARE | image='1-BSE-1k-T1.bmp', preparing Results zip...
[2026-06-11 16:39:11] [INFO] EXPORT | image='1-BSE-1k-T1.bmp', type='Results', size=4739.58KB
[2026-06-11 16:39:11] [INFO] EXPORT_PREPARE | image='1-BSE-1k-T1.bmp', export data ready
[2026-06-11 16:40:01] [DEBUG] EXPORT_PREPARE | image='1-BSE-1k-T1.bmp', preparing CVAT backup...
[2026-06-11 16:40:02] [INFO] EXPORT | image='1-BSE-1k-T1.bmp', type='CVAT_backup', size=3999.88KB
[2026-06-11 16:40:02] [DEBUG] EXPORT_PREPARE | image='1-BSE-1k-T1.bmp', preparing Results zip...
[2026-06-11 16:40:07] [INFO] EXPORT | image='1-BSE-1k-T1.bmp', type='Results', size=4739.58KB
[2026-06-11 16:40:07] [INFO] EXPORT_PREPARE | image='1-BSE-1k-T1.bmp', export data ready
[2026-06-11 16:40:07] [DEBUG] STATISTICS_UPDATE | image='1-BSE-1k-T1.bmp', calculating new statistics from predicted objects
[2026-06-11 16:40:07] [DEBUG] STATISTICS_UPDATE | image='1-BSE-1k-T1.bmp', applying filters to objects
[2026-06-11 16:40:07] [DEBUG] STATISTICS_UPDATE | image='1-BSE-1k-T1.bmp', filteredObjectsInfo reset
[2026-06-11 16:40:08] [DEBUG] FILTRATION | image='1-BSE-1k-T1.bmp', updating filtration params from UI
[2026-06-11 16:40:08] [INFO] FILTRATION | image='1-BSE-1k-T1.bmp', filtration applied
[2026-06-11 16:40:08] [DEBUG] EXPORT_PREPARE | image='1-BSE-1k-T1.bmp', preparing CVAT backup...
[2026-06-11 16:40:10] [INFO] EXPORT | image='1-BSE-1k-T1.bmp', type='CVAT_backup', size=3999.88KB
[2026-06-11 16:40:10] [DEBUG] EXPORT_PREPARE | image='1-BSE-1k-T1.bmp', preparing Results zip...
[2026-06-11 16:40:14] [INFO] EXPORT | image='1-BSE-1k-T1.bmp', type='Results', size=4739.58KB
[2026-06-11 16:40:14] [INFO] EXPORT_PREPARE | image='1-BSE-1k-T1.bmp', export data ready
[2026-06-11 16:40:21] [DEBUG] EXPORT_PREPARE | image='1-BSE-1k-T1.bmp', preparing CVAT backup...
[2026-06-11 16:40:22] [INFO] EXPORT | image='1-BSE-1k-T1.bmp', type='CVAT_backup', size=3999.88KB
[2026-06-11 16:40:22] [DEBUG] EXPORT_PREPARE | image='1-BSE-1k-T1.bmp', preparing Results zip...
[2026-06-11 16:40:56] [INFO] IMAGE_UPLOAD | name='1-BSE-1k-T1.bmp', size=0x0, file_size=4.69MB
[2026-06-11 16:40:56] [DEBUG] SCALE_DETECTION | image='1-BSE-1k-T1.bmp', attempting auto-detection...
[2026-06-11 16:41:00] [INFO] SCALE_DETECTION | image='1-BSE-1k-T1.bmp', scale=0.0496031746031746, detected_text='50.0pm'
[2026-06-11 16:41:02] [INFO] SEGMENTATION_START | image='1-BSE-1k-T1.bmp', model='Bacillus', scale=0.0496031746031746
[2026-06-11 16:41:02] [DEBUG] SEGMENTATION | Apply postprocessing: True
[2026-06-11 16:41:02] [DEBUG] MEMORY_CLEANUP | image='1-BSE-1k-T1.bmp', starting memory cleanup
[2026-06-11 16:41:02] [DEBUG] MEMORY_CLEANUP | Streamlit cache cleared
[2026-06-11 16:41:02] [DEBUG] MEMORY_CLEANUP | CUDA not available, using CPU
[2026-06-11 16:41:02] [DEBUG] MEMORY_CLEANUP | Garbage collection completed
[2026-06-11 16:41:02] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', segmentation_in_progress flag set to True
[2026-06-11 16:41:02] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', checking model configuration...
[2026-06-11 16:41:02] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', model config loaded: 🦠 Bacillus
[2026-06-11 16:41:02] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', classes: ['bg', 'biofilm', 'intermediate', 'single']
[2026-06-11 16:41:02] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', checkpoint path: D:\Yandex.Disk\PROJECTS\bf-analyzer\model\bacillus.pth
[2026-06-11 16:41:02] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', checking scale detection...
[2026-06-11 16:41:02] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', scale already set: 0.0496031746031746 μm/px
[2026-06-11 16:41:02] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', preparing segmentation parameters...
[2026-06-11 16:41:02] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', parameters: INFLINEPX=118, width=2560, height=1920, threshold=0.5, apply_postprocessing=True
[2026-06-11 16:41:02] [INFO] SEGMENTATION | image='1-BSE-1k-T1.bmp', starting segmentationImage...
[2026-06-11 16:43:03] [INFO] SEGMENTATION | image='1-BSE-1k-T1.bmp', segmentationImage completed in 120.37 seconds
[2026-06-11 16:43:03] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', processed mask classes: ['biofilm', 'intermediate', 'single', 'bg']
[2026-06-11 16:43:03] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', class 'biofilm': 4 objects detected
[2026-06-11 16:43:03] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', class 'intermediate': 7 objects detected
[2026-06-11 16:43:03] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', class 'single': 54 objects detected
[2026-06-11 16:43:03] [INFO] SEGMENTATION | image='1-BSE-1k-T1.bmp', total objects detected: 65
[2026-06-11 16:43:03] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', saving segmentation results...
[2026-06-11 16:43:03] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', predictedObjects saved to state
[2026-06-11 16:43:03] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', preparing object information...
[2026-06-11 16:43:03] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', objects info prepared. Classes: ['biofilm', 'intermediate', 'single']
[2026-06-11 16:43:03] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', area statistics:
[2026-06-11 16:43:03] [DEBUG] SEGMENTATION |   - biofilm: min=31717, max=704394
[2026-06-11 16:43:03] [DEBUG] SEGMENTATION |   - intermediate: min=1835, max=3237
[2026-06-11 16:43:03] [DEBUG] SEGMENTATION |   - single: min=554, max=5274
[2026-06-11 16:43:03] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', updating statistics and applying filtration...
[2026-06-11 16:43:03] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', filtration applied successfully
[2026-06-11 16:43:03] [INFO] SEGMENTATION | image='1-BSE-1k-T1.bmp', objects after filtration: 65
[2026-06-11 16:43:03] [SUCCESS] SEGMENTATION_COMPLETE | image='1-BSE-1k-T1.bmp', objects=65, time=120.37s, model='Bacillus'
[2026-06-11 16:43:03] [DEBUG] SEGMENTATION | image='1-BSE-1k-T1.bmp', segmentation_in_progress flag set to False
[2026-06-11 16:43:03] [INFO] SEGMENTATION | image='1-BSE-1k-T1.bmp', total execution time: 120.37 seconds
[2026-06-11 16:43:04] [DEBUG] FILTRATION | image='1-BSE-1k-T1.bmp', updating filtration params from UI
[2026-06-11 16:43:04] [INFO] FILTRATION | image='1-BSE-1k-T1.bmp', filtration applied
[2026-06-11 16:43:05] [DEBUG] EXPORT_PREPARE | image='1-BSE-1k-T1.bmp', preparing CVAT backup...
[2026-06-11 16:43:06] [INFO] EXPORT | image='1-BSE-1k-T1.bmp', type='CVAT_backup', size=3999.88KB
[2026-06-11 16:43:06] [DEBUG] EXPORT_PREPARE | image='1-BSE-1k-T1.bmp', preparing Results zip...
[2026-06-11 16:43:11] [INFO] EXPORT | image='1-BSE-1k-T1.bmp', type='Results', size=4739.58KB
[2026-06-11 16:43:11] [INFO] EXPORT_PREPARE | image='1-BSE-1k-T1.bmp', export data ready
[2026-06-11 16:47:08] [DEBUG] EXPORT_PREPARE | image='1-BSE-1k-T1.bmp', preparing CVAT backup...
[2026-06-11 16:47:10] [INFO] EXPORT | image='1-BSE-1k-T1.bmp', type='CVAT_backup', size=3999.88KB
[2026-06-11 16:47:10] [DEBUG] EXPORT_PREPARE | image='1-BSE-1k-T1.bmp', preparing Results zip...
[2026-06-11 16:47:14] [INFO] EXPORT | image='1-BSE-1k-T1.bmp', type='Results', size=4739.58KB
[2026-06-11 16:47:14] [INFO] EXPORT_PREPARE | image='1-BSE-1k-T1.bmp', export data ready
[2026-06-11 16:47:14] [DEBUG] STATISTICS_UPDATE | image='1-BSE-1k-T1.bmp', calculating new statistics from predicted objects
[2026-06-11 16:47:14] [DEBUG] STATISTICS_UPDATE | image='1-BSE-1k-T1.bmp', applying filters to objects
[2026-06-11 16:47:15] [DEBUG] STATISTICS_UPDATE | image='1-BSE-1k-T1.bmp', filteredObjectsInfo reset
[2026-06-11 16:47:15] [DEBUG] FILTRATION | image='1-BSE-1k-T1.bmp', updating filtration params from UI
[2026-06-11 16:47:15] [INFO] FILTRATION | image='1-BSE-1k-T1.bmp', filtration applied
[2026-06-11 16:47:16] [DEBUG] EXPORT_PREPARE | image='1-BSE-1k-T1.bmp', preparing CVAT backup...
[2026-06-11 16:47:17] [INFO] EXPORT | image='1-BSE-1k-T1.bmp', type='CVAT_backup', size=3999.88KB
[2026-06-11 16:47:17] [DEBUG] EXPORT_PREPARE | image='1-BSE-1k-T1.bmp', preparing Results zip...
[2026-06-11 16:47:22] [INFO] EXPORT | image='1-BSE-1k-T1.bmp', type='Results', size=4739.58KB
[2026-06-11 16:47:22] [INFO] EXPORT_PREPARE | image='1-BSE-1k-T1.bmp', export data ready
[2026-06-11 16:48:03] [INFO] IMAGE_UPLOAD | name='2.1(x1.0k)_2273.bmp', size=2560x1920, file_size=4.69MB
[2026-06-11 16:48:03] [DEBUG] SCALE_DETECTION | image='2.1(x1.0k)_2273.bmp', attempting auto-detection...
[2026-06-11 16:48:05] [INFO] SCALE_DETECTION | image='2.1(x1.0k)_2273.bmp', scale=0.0496031746031746, detected_text='50.0pm'
[2026-06-11 16:48:06] [INFO] SEGMENTATION_START | image='2.1(x1.0k)_2273.bmp', model='Bacillus', scale=0.0496031746031746
[2026-06-11 16:48:06] [DEBUG] SEGMENTATION | Apply postprocessing: False
[2026-06-11 16:48:06] [DEBUG] MEMORY_CLEANUP | image='2.1(x1.0k)_2273.bmp', starting memory cleanup
[2026-06-11 16:48:06] [DEBUG] MEMORY_CLEANUP | Streamlit cache cleared
[2026-06-11 16:48:06] [DEBUG] MEMORY_CLEANUP | CUDA not available, using CPU
[2026-06-11 16:48:06] [DEBUG] MEMORY_CLEANUP | Garbage collection completed
[2026-06-11 16:48:06] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', segmentation_in_progress flag set to True
[2026-06-11 16:48:06] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', checking model configuration...
[2026-06-11 16:48:06] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', model config loaded: 🦠 Bacillus
[2026-06-11 16:48:06] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', classes: ['bg', 'biofilm', 'intermediate', 'single']
[2026-06-11 16:48:06] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', checkpoint path: D:\Yandex.Disk\PROJECTS\bf-analyzer\model\bacillus.pth
[2026-06-11 16:48:06] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', checking scale detection...
[2026-06-11 16:48:06] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', scale already set: 0.0496031746031746 μm/px
[2026-06-11 16:48:06] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', preparing segmentation parameters...
[2026-06-11 16:48:06] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', parameters: INFLINEPX=118, width=2560, height=1920, threshold=0.5, apply_postprocessing=False
[2026-06-11 16:48:06] [INFO] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', starting segmentationImage...
[2026-06-11 16:50:00] [INFO] IMAGE_UPLOAD | name='2.1(x1.0k)_2273.bmp', size=0x0, file_size=4.69MB
[2026-06-11 16:50:00] [DEBUG] SCALE_DETECTION | image='2.1(x1.0k)_2273.bmp', attempting auto-detection...
[2026-06-11 16:50:02] [INFO] SCALE_DETECTION | image='2.1(x1.0k)_2273.bmp', scale=0.0496031746031746, detected_text='50.0pm'
[2026-06-11 16:50:04] [INFO] SEGMENTATION_START | image='2.1(x1.0k)_2273.bmp', model='Bacillus', scale=0.0496031746031746
[2026-06-11 16:50:04] [DEBUG] SEGMENTATION | Apply postprocessing: True
[2026-06-11 16:50:04] [DEBUG] MEMORY_CLEANUP | image='2.1(x1.0k)_2273.bmp', starting memory cleanup
[2026-06-11 16:50:04] [DEBUG] MEMORY_CLEANUP | Streamlit cache cleared
[2026-06-11 16:50:04] [DEBUG] MEMORY_CLEANUP | CUDA not available, using CPU
[2026-06-11 16:50:05] [DEBUG] MEMORY_CLEANUP | Garbage collection completed
[2026-06-11 16:50:05] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', segmentation_in_progress flag set to True
[2026-06-11 16:50:05] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', checking model configuration...
[2026-06-11 16:50:05] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', model config loaded: 🦠 Bacillus
[2026-06-11 16:50:05] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', classes: ['bg', 'biofilm', 'intermediate', 'single']
[2026-06-11 16:50:05] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', checkpoint path: D:\Yandex.Disk\PROJECTS\bf-analyzer\model\bacillus.pth
[2026-06-11 16:50:05] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', checking scale detection...
[2026-06-11 16:50:05] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', scale already set: 0.0496031746031746 μm/px
[2026-06-11 16:50:05] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', preparing segmentation parameters...
[2026-06-11 16:50:05] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', parameters: INFLINEPX=118, width=2560, height=1920, threshold=0.5, apply_postprocessing=True
[2026-06-11 16:50:05] [INFO] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', starting segmentationImage...
[2026-06-11 16:52:26] [INFO] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', segmentationImage completed in 141.01 seconds
[2026-06-11 16:52:26] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', processed mask classes: ['biofilm', 'intermediate', 'single', 'bg']
[2026-06-11 16:52:26] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', class 'biofilm': 13 objects detected
[2026-06-11 16:52:26] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', class 'intermediate': 6 objects detected
[2026-06-11 16:52:26] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', class 'single': 337 objects detected
[2026-06-11 16:52:26] [INFO] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', total objects detected: 356
[2026-06-11 16:52:26] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', saving segmentation results...
[2026-06-11 16:52:26] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', predictedObjects saved to state
[2026-06-11 16:52:26] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', preparing object information...
[2026-06-11 16:52:26] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', objects info prepared. Classes: ['biofilm', 'intermediate', 'single']
[2026-06-11 16:52:26] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', area statistics:
[2026-06-11 16:52:26] [DEBUG] SEGMENTATION |   - biofilm: min=3182, max=43216
[2026-06-11 16:52:26] [DEBUG] SEGMENTATION |   - intermediate: min=1710, max=3568
[2026-06-11 16:52:26] [DEBUG] SEGMENTATION |   - single: min=151, max=4564
[2026-06-11 16:52:26] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', updating statistics and applying filtration...
[2026-06-11 16:52:26] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', filtration applied successfully
[2026-06-11 16:52:26] [INFO] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', objects after filtration: 356
[2026-06-11 16:52:26] [SUCCESS] SEGMENTATION_COMPLETE | image='2.1(x1.0k)_2273.bmp', objects=356, time=141.01s, model='Bacillus'
[2026-06-11 16:52:26] [DEBUG] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', segmentation_in_progress flag set to False
[2026-06-11 16:52:26] [INFO] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', total execution time: 141.01 seconds
[2026-06-11 16:52:27] [DEBUG] FILTRATION | image='2.1(x1.0k)_2273.bmp', updating filtration params from UI
[2026-06-11 16:52:27] [INFO] FILTRATION | image='2.1(x1.0k)_2273.bmp', filtration applied
[2026-06-11 16:52:33] [DEBUG] EXPORT_PREPARE | image='2.1(x1.0k)_2273.bmp', preparing CVAT backup...
[2026-06-11 16:52:40] [INFO] EXPORT | image='2.1(x1.0k)_2273.bmp', type='CVAT_backup', size=3854.32KB
[2026-06-11 16:52:40] [DEBUG] EXPORT_PREPARE | image='2.1(x1.0k)_2273.bmp', preparing Results zip...
[2026-06-11 16:52:53] [INFO] EXPORT | image='2.1(x1.0k)_2273.bmp', type='Results', size=5776.36KB
[2026-06-11 16:52:53] [INFO] EXPORT_PREPARE | image='2.1(x1.0k)_2273.bmp', export data ready
[2026-06-11 16:53:17] [DEBUG] EXPORT_PREPARE | image='2.1(x1.0k)_2273.bmp', preparing CVAT backup...
[2026-06-11 16:53:23] [INFO] EXPORT | image='2.1(x1.0k)_2273.bmp', type='CVAT_backup', size=3854.32KB
[2026-06-11 16:53:23] [DEBUG] EXPORT_PREPARE | image='2.1(x1.0k)_2273.bmp', preparing Results zip...
[2026-06-11 16:53:37] [INFO] EXPORT | image='2.1(x1.0k)_2273.bmp', type='Results', size=5776.36KB
[2026-06-11 16:53:37] [INFO] EXPORT_PREPARE | image='2.1(x1.0k)_2273.bmp', export data ready
[2026-06-11 16:58:02] [INFO] IMAGE_UPLOAD | name='2.1(x1.0k)_2273.bmp', size=0x0, file_size=4.69MB
[2026-06-11 16:58:02] [DEBUG] SCALE_DETECTION | image='2.1(x1.0k)_2273.bmp', attempting auto-detection...
[2026-06-11 16:58:05] [INFO] SCALE_DETECTION | image='2.1(x1.0k)_2273.bmp', scale=0.0496031746031746, detected_text='50.0pm'
[2026-06-11 16:58:10] [INFO] SEGMENTATION_START | image='2.1(x1.0k)_2273.bmp', model='Bacillus', scale=0.0496031746031746
[2026-06-11 17:00:21] [INFO] SEGMENTATION | image='2.1(x1.0k)_2273.bmp', segmentation completed in 131.05 seconds
[2026-06-11 17:00:21] [SUCCESS] SEGMENTATION_COMPLETE | image='2.1(x1.0k)_2273.bmp', objects=287, time=131.05s, model='Bacillus'
[2026-06-11 17:00:22] [DEBUG] FILTRATION | image='2.1(x1.0k)_2273.bmp', updating filtration params from UI
[2026-06-11 17:00:22] [INFO] FILTRATION | image='2.1(x1.0k)_2273.bmp', filtration applied
[2026-06-11 17:00:22] [DEBUG] EXPORT_PREPARE | image='2.1(x1.0k)_2273.bmp', preparing CVAT backup...
[2026-06-11 17:00:27] [INFO] EXPORT | image='2.1(x1.0k)_2273.bmp', type='CVAT_backup', size=3865.79KB
